loss,accuracy,val_loss,val_accuracy
0.3181367516517639,0.9155945777893066,0.26789674162864685,0.9296640753746033
0.3165682256221771,0.9148725867271423,0.2644709646701813,0.9300516843795776
0.3147675096988678,0.9152823686599731,0.26416632533073425,0.9309819340705872
0.3151629865169525,0.9154449701309204,0.25887733697891235,0.9309043884277344
0.31184181571006775,0.9166872501373291,0.2638537585735321,0.931214451789856
0.3083818554878235,0.916804313659668,0.26361700892448425,0.9308785796165466
0.30923354625701904,0.9161344170570374,0.26135239005088806,0.9304651021957397
0.30852359533309937,0.9177344441413879,0.25652769207954407,0.9315503835678101
0.3054003119468689,0.9177994728088379,0.2578924298286438,0.9305426478385925
0.3055199086666107,0.9169409275054932,0.2630050480365753,0.9296640753746033
0.3017192482948303,0.9181377291679382,0.25619715452194214,0.9319638013839722
0.30194395780563354,0.9179620742797852,0.25511571764945984,0.9316020607948303
